"case_id","ea_id","FCS","HDDS","rCSI","region_north","region_central","rural","lat_modified","lon_modified","dist_road","dist_admarc","dist_popcenter","percent_ag","nutri_severe_constraint","nutri_moderate_constraint","nutri_reten_severe_constraint","dummy_terrain_rough","FS_month","FS_year","head_age","female_head","hhsize","floor_dirt_sand_dung","cell_phone","number_celphones","roof_not_natural","roof_iron","Refrigerator","Radio","Television","Bicycle","Motorcycle","Car","HHID"
"203065570167","20306557",83,7,0,0,1,1,-13.3313999176025,33.8581008911133,6.05999994277954,7.92999982833862,52.6699981689453,55,0,1,0,0,7,2010,54,1,8,0,1,2,1,1,0,1,0,1,0,0,"203065570167"
"203065570190","20306557",35,5,0,0,1,1,-13.3313999176025,33.8581008911133,4.90000009536743,6.61999988555908,53.7700004577637,41,0,1,0,0,7,2010,38,0,5,1,0,0,0,0,0,1,0,0,0,0,"203065570190"
"203065570213","20306557",35,4,2,0,1,1,-13.3313999176025,33.8581008911133,6.46000003814697,7.48000001907349,52.1199989318848,57,0,1,0,0,7,2010,24,1,3,1,0,0,0,0,0,0,0,0,0,0,"203065570213"
"203065570259","20306557",47,6,2,0,1,1,-13.3313999176025,33.8581008911133,7.46000003814697,8.35000038146973,52.7799987792969,35,0,1,0,0,7,2010,32,0,5,1,1,1,0,0,0,0,0,0,0,0,"203065570259"
"203065570282","20306557",36,4,9,0,1,1,-13.3313999176025,33.8581008911133,7.21000003814697,8.36999988555908,52.8600006103516,35,0,1,0,0,7,2010,61,0,6,1,0,0,0,0,0,1,0,0,0,0,"203065570282"
"203065570305","20306557",51.5,5,0,0,1,1,-13.3313999176025,33.8581008911133,4.23000001907349,6.51999998092651,50.9099998474121,55,0,1,0,0,7,2010,56,0,8,1,1,1,1,1,0,1,0,1,1,0,"203065570305"
"203065570350","20306557",52,5,0,0,1,1,-13.3313999176025,33.8581008911133,7.53999996185303,7.6100001335144,52.0699996948242,45,0,1,0,0,7,2010,32,0,6,1,0,0,0,0,0,1,0,1,0,0,"203065570350"
"203065570373","20306557",40.5,5,0,0,1,1,-13.3313999176025,33.8581008911133,6.92000007629395,7.98000001907349,53.25,39,0,1,0,0,7,2010,49,0,7,1,0,0,0,0,0,0,0,0,0,0,"203065570373"
"203065570396","20306557",36.5,5,0,0,1,1,-13.3313999176025,33.8581008911133,6.53999996185303,8.05000019073486,52.8199996948242,49,0,1,0,0,7,2010,22,0,3,1,0,0,0,0,0,1,0,0,0,0,"203065570396"
"203065570442","20306557",40,4,0,0,1,1,-13.3313999176025,33.8581008911133,8.14999961853027,8.84000015258789,53.1100006103516,24,0,1,0,0,7,2010,31,0,6,1,0,0,0,0,0,0,0,0,0,0,"203065570442"
"203065570465","20306557",66.5,6,0,0,1,1,-13.3313999176025,33.8581008911133,6.28999996185303,5.32000017166138,49.9900016784668,55,0,1,0,0,7,2010,36,0,5,1,1,2,0,0,0,1,0,0,0,0,"203065570465"
"203206750018","20320675",100,7,3,0,1,0,-13.3466997146606,33.9255981445312,0.0500000007450581,0.469999998807907,59.9900016784668,53,0,0,0,0,8,2010,65,0,10,0,1,2,1,1,0,1,1,1,0,0,"203206750018"
"203206750040","20320675",39,5,0,0,1,0,-13.3466997146606,33.9255981445312,0.00999999977648258,0.660000026226044,60.0400009155273,55,0,0,0,0,8,2010,39,0,4,0,0,0,1,1,0,0,0,0,0,0,"203206750040"
"203206750086","20320675",67,7,0,0,1,0,-13.3466997146606,33.9255981445312,0.300000011920929,0.25,60.2799987792969,47,0,0,0,0,8,2010,53,0,11,0,0,0,1,1,0,1,0,1,0,0,"203206750086"
"203206750108","20320675",61,6,0,0,1,0,-13.3466997146606,33.9255981445312,0.109999999403954,0.419999986886978,60.060001373291,49,0,0,0,0,8,2010,26,0,4,0,1,2,1,1,0,0,1,1,0,0,"203206750108"
"203206750131","20320675",41,6,0,0,1,0,-13.3466997146606,33.9255981445312,0.239999994635582,0.509999990463257,60.2000007629395,57,0,0,0,0,8,2010,37,0,6,0,1,3,1,1,0,1,1,1,0,0,"203206750131"
"203206750154","20320675",53,7,0,0,1,0,-13.3466997146606,33.9255981445312,3.57999992370605,8.47999954223633,55.5299987792969,14,0,0,0,0,8,2010,34,0,4,0,1,1,1,1,0,1,0,0,0,0,"203206750154"
"203206750176","20320675",86,7,0,0,1,0,-13.3466997146606,33.9255981445312,0.239999994635582,0.439999997615814,60.2000007629395,49,0,0,0,0,8,2010,27,1,2,0,1,1,1,1,0,0,1,0,0,0,"203206750176"
"203206750199","20320675",90,7,0,0,1,0,-13.3466997146606,33.9255981445312,0.140000000596046,0.439999997615814,60.0900001525879,49,0,0,0,0,8,2010,45,0,6,1,1,1,1,1,0,1,0,1,0,0,"203206750199"
"203206750222","20320675",82,7,0,0,1,0,-13.3466997146606,33.9255981445312,0.0900000035762787,0.280000001192093,60.060001373291,49,0,0,0,0,8,2010,40,0,7,0,1,4,1,1,0,1,0,0,0,0,"203206750222"
"203206750267","20320675",38,5,0,0,1,0,-13.3466997146606,33.9255981445312,0.219999998807907,0.649999976158142,60.2999992370605,57,0,0,0,0,8,2010,23,0,3,0,1,1,1,1,0,1,1,1,0,0,"203206750267"
"203206750290","20320675",67,6,8,0,1,0,-13.3466997146606,33.9255981445312,0.360000014305115,0.699999988079071,60.4900016784668,57,0,0,0,0,8,2010,56,0,8,0,1,2,1,1,0,1,1,1,0,0,"203206750290"
"203206750312","20320675",62,6,0,0,1,0,-13.3466997146606,33.9255981445312,0.330000013113022,0.569999992847443,60.3400001525879,57,0,0,0,0,8,2010,24,1,2,1,0,0,0,0,0,1,0,0,0,0,"203206750312"
"203206750335","20320675",56,5,0,0,1,0,-13.3466997146606,33.9255981445312,0.330000013113022,0.600000023841858,60.3699989318848,57,0,0,0,0,8,2010,37,0,6,0,1,2,1,1,0,0,0,1,0,0,"203206750335"
"203206750380","20320675",30,5,6,0,1,0,-13.3466997146606,33.9255981445312,0.0700000002980232,1,60.5400009155273,60,0,0,0,0,8,2010,73,1,1,1,0,0,0,0,0,0,0,0,0,0,"203206750380"
"203206750403","20320675",30.5,5,4,0,1,0,-13.3466997146606,33.9255981445312,0.0599999986588955,0.870000004768372,60.3400001525879,60,0,0,0,0,8,2010,24,0,4,1,0,0,0,0,0,1,0,0,0,0,"203206750403"
"203206750426","20320675",49.5,6,0,0,1,0,-13.3466997146606,33.9255981445312,0.150000005960464,0.790000021457672,60.3699989318848,60,0,0,0,0,8,2010,20,0,3,1,0,0,1,1,0,0,0,0,0,0,"203206750426"
"204011710019","20401171",38,5,0,0,1,1,-13.4956998825073,33.7820014953613,4.05999994277954,7.80000019073486,52.7900009155273,28,0,0,0,0,2,2011,23,0,3,1,1,1,0,0,0,0,0,1,0,0,"204011710019"
"204011710034","20401171",32,5,0,0,1,1,-13.4956998825073,33.7820014953613,4.13000011444092,7.90000009536743,52.75,31,0,0,0,0,2,2011,31,0,5,1,1,1,1,0,0,1,0,1,0,0,"204011710034"
"204011710049","20401171",28,5,11,0,1,1,-13.4956998825073,33.7820014953613,4.23000001907349,7.96999979019165,52.8800010681152,31,0,0,0,0,2,2011,42,0,5,1,1,1,0,0,0,1,0,1,0,0,"204011710049"
"204011710063","20401171",26,4,0,0,1,1,-13.4956998825073,33.7820014953613,4.32999992370605,8.10000038146973,52.8899993896484,31,0,0,0,0,2,2011,28,0,5,1,0,0,0,0,0,0,0,1,0,0,"204011710063"
"204011710093","20401171",31.5,4,0,0,1,1,-13.4956998825073,33.7820014953613,5.01999998092651,8.53999996185303,53.7400016784668,26,0,0,0,0,2,2011,48,0,9,1,1,1,0,0,0,1,0,1,0,0,"204011710093"
"204011710107","20401171",57,7,0,0,1,1,-13.4956998825073,33.7820014953613,4.96999979019165,8.52999973297119,53.6500015258789,24,0,0,0,0,2,2011,31,0,3,0,0,0,1,1,0,0,0,0,0,0,"204011710107"
"204011710122","20401171",66,6,0,0,1,1,-13.4956998825073,33.7820014953613,5.09000015258789,8.53999996185303,53.9199981689453,28,0,0,0,0,2,2011,39,0,7,1,1,1,0,0,0,1,0,1,0,0,"204011710122"
"204011710137","20401171",53.5,7,0,0,1,1,-13.4956998825073,33.7820014953613,5.19000005722046,8.61999988555908,54.0299987792969,28,0,0,0,0,2,2011,46,0,9,1,0,0,0,0,0,1,0,0,0,0,"204011710137"
"204011710166","20401171",31.5,5,7,0,1,1,-13.4956998825073,33.7820014953613,6.30000019073486,8.46000003814697,55.4099998474121,33,0,0,0,0,2,2011,28,0,3,1,0,0,0,0,0,0,0,1,0,0,"204011710166"
"204011710181","20401171",28,4,7,0,1,1,-13.4956998825073,33.7820014953613,5.48000001907349,8.77000045776367,54.5,43,0,0,0,0,2,2011,48,0,7,1,1,1,0,0,0,1,0,1,0,0,"204011710181"
"204011710196","20401171",39.5,6,7,0,1,1,-13.4956998825073,33.7820014953613,5.44999980926514,8.77000045776367,54.3800010681152,35,0,0,0,0,2,2011,25,0,3,1,0,0,0,0,0,1,0,0,0,0,"204011710196"
"204011710210","20401171",27.5,4,0,0,1,1,-13.4956998825073,33.7820014953613,0.109999999403954,5.1100001335144,48.3699989318848,33,0,0,0,0,2,2011,26,0,2,1,0,0,0,0,0,1,0,0,0,0,"204011710210"
"204011710240","20401171",24,3,0,0,1,1,-13.4956998825073,33.7820014953613,0.540000021457672,4.11999988555908,49.2799987792969,26,0,0,0,0,2,2011,61,0,2,1,1,1,1,1,0,0,0,0,0,0,"204011710240"
"204011710255","20401171",26,4,0,0,1,1,-13.4956998825073,33.7820014953613,5.73000001907349,8.92000007629395,54.5499992370605,33,0,0,0,0,2,2011,37,0,5,1,0,0,0,0,0,0,0,0,0,0,"204011710255"
"204011710269","20401171",31,4,0,0,1,1,-13.4956998825073,33.7820014953613,5.67999982833862,8.96000003814697,54.4599990844727,33,0,0,0,0,2,2011,47,0,7,1,0,0,1,1,0,1,0,1,0,0,"204011710269"
"204011710299","20401171",43,5,9,0,1,1,-13.4956998825073,33.7820014953613,5.11999988555908,8.75,53.6100006103516,24,0,0,0,0,2,2011,63,1,2,1,0,0,0,0,0,0,0,0,0,0,"204011710299"
"204016270025","20401627",26,4,0,0,1,1,-13.66100025177,33.695499420166,8,10.0200004577637,38.0900001525879,31,0,0,0,0,11,2010,40,0,7,1,0,0,0,0,0,0,0,1,0,0,"204016270025"
"204016270042","20401627",35,4,0,0,1,1,-13.66100025177,33.695499420166,9.92000007629395,7.98999977111816,35.7299995422363,47,0,0,0,0,11,2010,52,0,7,0,1,1,1,1,0,1,0,1,0,0,"204016270042"
"204016270064","20401627",55,4,0,0,1,1,-13.66100025177,33.695499420166,9.6899995803833,8.22999954223633,35.8199996948242,47,0,0,0,0,11,2010,58,0,2,1,0,0,0,0,0,0,0,0,0,0,"204016270064"
"204016270085","20401627",27,4,18,0,1,1,-13.66100025177,33.695499420166,7.5,10.4300003051758,36.5699996948242,39,0,0,0,0,11,2010,30,0,5,1,0,0,0,0,0,0,0,0,0,0,"204016270085"
"204016270127","20401627",49,5,2,0,1,1,-13.66100025177,33.695499420166,7.51999998092651,10.3800001144409,36.7700004577637,39,0,0,0,0,11,2010,46,0,5,1,0,0,0,0,0,0,0,0,0,0,"204016270127"
"204016270149","20401627",31,4,0,0,1,1,-13.66100025177,33.695499420166,7.36999988555908,10.2299995422363,36.7599983215332,39,0,0,0,0,11,2010,37,0,6,1,0,0,0,0,0,1,0,1,0,0,"204016270149"
"204016270170","20401627",21,2,0,0,1,1,-13.66100025177,33.695499420166,8.9399995803833,9.15999984741211,36.8600006103516,39,0,0,0,0,11,2010,46,0,6,1,0,0,0,0,0,1,0,1,0,0,"204016270170"
"204016270191","20401627",25,4,9,0,1,1,-13.66100025177,33.695499420166,9.55000019073486,8.52999973297119,36.4199981689453,39,0,0,0,0,11,2010,40,1,5,1,0,0,0,0,0,0,0,0,0,0,"204016270191"
"204016270234","20401627",42.5,5,7,0,1,1,-13.66100025177,33.695499420166,9.71000003814697,8.32999992370605,36.3199996948242,45,0,0,0,0,11,2010,42,1,9,1,0,0,0,0,0,1,0,1,0,0,"204016270234"
"204016270255","20401627",32,5,0,0,1,1,-13.66100025177,33.695499420166,8.39000034332275,9.63000011444092,36.310001373291,43,0,0,0,0,11,2010,29,1,4,1,1,1,0,0,0,0,0,0,0,0,"204016270255"
"204016270276","20401627",51,6,0,0,1,1,-13.66100025177,33.695499420166,8.63599967956543,9.33800029754639,36.5966682434082,40.466667175293,0,0,0,0,11,2010,27,0,3,1,1,1,0,0,0,1,1,0,0,0,"204016270276"
"204016270297","20401627",37.5,6,1,0,1,1,-13.66100025177,33.695499420166,8.42000007629395,9.61999988555908,37.4099998474121,39,0,0,0,0,11,2010,37,1,5,1,0,0,0,0,0,0,0,0,0,0,"204016270297"
"204016270340","20401627",31,4,0,0,1,1,-13.66100025177,33.695499420166,8.35999965667725,9.69999980926514,37.2700004577637,33,0,0,0,0,11,2010,62,0,3,1,0,0,0,0,0,1,0,1,0,0,"204016270340"
"204016270361","20401627",25,4,7,0,1,1,-13.66100025177,33.695499420166,8.71000003814697,9.28999996185303,36.2000007629395,43,0,0,0,0,11,2010,64,1,5,1,0,0,0,0,0,0,0,0,0,0,"204016270361"
"204016270382","20401627",50.5,6,0,0,1,1,-13.66100025177,33.695499420166,8.39000034332275,9.63000011444092,36.310001373291,43,0,0,0,0,11,2010,37,0,7,1,0,0,0,0,0,1,0,1,0,0,"204016270382"
"204016270425","20401627",29,3,7,0,1,1,-13.66100025177,33.695499420166,9.06999969482422,8.89999961853027,36.1100006103516,41,0,0,0,0,11,2010,37,1,6,1,0,0,0,0,0,0,0,0,0,0,"204016270425"
"204017370010","20401737",34,4,21,0,1,1,-13.5848999023438,33.7018013000488,3.6800000667572,5.82000017166138,44.6399993896484,51,0,0,0,0,4,2010,50,1,3,1,0,0,0,0,0,0,0,0,0,0,"204017370010"
"204017370015","20401737",64,4,4,0,1,1,-13.5848999023438,33.7018013000488,3.60999989509583,5.76000022888184,44.7000007629395,51,0,0,0,0,4,2010,64,0,5,1,0,0,0,0,0,0,0,0,0,0,"204017370015"
"204017370032","20401737",39,5,0,0,1,1,-13.5848999023438,33.7018013000488,5.84000015258789,4.23999977111816,46.6100006103516,18,0,0,0,0,4,2010,53,0,7,1,0,0,0,0,0,1,0,0,0,0,"204017370032"
"204017370035","20401737",26,3,0,0,1,1,-13.5848999023438,33.7018013000488,0.610000014305115,6.09000015258789,44.1500015258789,28,0,0,0,0,4,2010,58,0,5,1,0,0,0,0,0,0,0,0,0,0,"204017370035"
"204017370086","20401737",38,5,0,0,1,1,-13.5848999023438,33.7018013000488,3.75,5.63000011444092,44.8300018310547,49,0,0,0,0,4,2010,40,0,6,1,0,0,0,0,0,1,0,1,0,0,"204017370086"
"204017370098","20401737",34,6,7,0,1,1,-13.5848999023438,33.7018013000488,3.14000010490417,5.11999988555908,45.3899993896484,37,0,0,0,0,4,2010,34,1,7,1,0,0,0,0,0,0,0,0,0,0,"204017370098"
"204017370127","20401737",91,7,7,0,1,1,-13.5848999023438,33.7018013000488,3.90000009536743,4.21999979019165,46.2400016784668,43,0,0,0,0,4,2010,55,0,5,1,1,2,0,0,0,0,0,1,0,0,"204017370127"
"204017370131","20401737",22,3,29,0,1,1,-13.5848999023438,33.7018013000488,3.82999992370605,5.82000017166138,44.6500015258789,51,0,0,0,0,4,2010,58,1,3,1,0,0,0,0,0,0,0,0,0,0,"204017370131"
"204017370144","20401737",34,4,10,0,1,1,-13.5848999023438,33.7018013000488,3.74000000953674,5.51999998092651,44.939998626709,49,0,0,0,0,4,2010,52,0,7,1,0,0,0,0,0,0,0,0,0,0,"204017370144"
"204017370162","20401737",23.5,4,7,0,1,1,-13.5848999023438,33.7018013000488,3.0699999332428,5.28999996185303,45.2099990844727,45,0,0,0,0,4,2010,37,0,5,1,0,0,0,0,0,0,0,0,0,0,"204017370162"
"204017370179","20401737",39,4,4,0,1,1,-13.5848999023438,33.7018013000488,2.22000002861023,6.30000019073486,44.2599983215332,39,0,0,0,0,4,2010,71,0,5,1,0,0,0,0,0,0,0,0,0,0,"204017370179"
"204017370184","20401737",43,5,7,0,1,1,-13.5848999023438,33.7018013000488,2.76999998092651,5.38000011444092,45.2000007629395,31,0,0,0,0,4,2010,37,0,5,0,1,1,1,1,0,1,0,1,0,0,"204017370184"
"204017370193","20401737",23,3,1,0,1,1,-13.5848999023438,33.7018013000488,3.45000004768372,5.92999982833862,44.5200004577637,53,0,0,0,0,4,2010,44,0,7,1,0,0,0,0,0,1,0,0,0,0,"204017370193"
"204017370204","20401737",49,4,0,0,1,1,-13.5848999023438,33.7018013000488,3.01999998092651,5.28000020980835,45.2400016784668,37,0,0,0,0,4,2010,65,0,3,1,0,0,0,0,0,0,0,0,0,0,"204017370204"
"204017370210","20401737",45.5,4,0,0,1,1,-13.5848999023438,33.7018013000488,3.09999990463257,5.05000019073486,45.5,43,0,0,0,0,4,2010,65,1,3,1,0,0,0,0,0,0,0,0,0,0,"204017370210"
"204017370214","20401737",49,6,7,0,1,1,-13.5848999023438,33.7018013000488,3.3199999332428,5.19999980926514,45.2700004577637,45,0,0,0,0,4,2010,23,0,3,1,0,0,0,0,0,0,0,1,0,0,"204017370214"
"204020450018","20402045",21,2,0,0,1,1,-13.3308000564575,33.6283988952637,0.129999995231628,9.75,35.8899993896484,41,1,0,0,0,3,2011,30,0,4,1,0,0,0,0,0,0,0,0,0,0,"204020450018"
"204020450030","20402045",37,5,7,0,1,1,-13.3308000564575,33.6283988952637,0.819999992847443,7.55000019073486,38.0800018310547,24,1,0,0,0,3,2011,65,0,2,1,0,0,0,0,0,1,0,1,0,0,"204020450030"
"204020450041","20402045",32,4,7,0,1,1,-13.3308000564575,33.6283988952637,0.790000021457672,7.38000011444092,38.25,24,1,0,0,0,3,2011,49,0,7,1,0,0,0,0,0,1,0,1,0,0,"204020450041"
"204020450052","20402045",53,7,0,0,1,1,-13.3308000564575,33.6283988952637,0.569999992847443,6.78000020980835,38.8600006103516,28,1,0,0,0,3,2011,33,1,5,1,1,1,0,0,0,0,0,0,0,0,"204020450052"
"204020450074","20402045",21,2,0,0,1,1,-13.3308000564575,33.6283988952637,1.07000005245209,6.69999980926514,38.9300003051758,20,1,0,0,0,3,2011,39,0,6,1,0,0,0,0,0,0,0,0,0,0,"204020450074"
"204020450086","20402045",42.5,5,0,0,1,1,-13.3308000564575,33.6283988952637,0.540000021457672,8.9399995803833,36.7200012207031,22,1,0,0,0,3,2011,51,0,4,1,1,2,0,0,0,0,0,0,0,0,"204020450086"
"204020450097","20402045",24.5,4,0,0,1,1,-13.3308000564575,33.6283988952637,0.600000023841858,8.93000030517578,36.7400016784668,22,1,0,0,0,3,2011,26,0,3,1,1,1,0,0,0,0,0,0,0,0,"204020450097"
"204020450108","20402045",41,5,0,0,1,1,-13.3308000564575,33.6283988952637,1.27999997138977,8.10000038146973,37.5900001525879,6,1,0,0,0,3,2011,26,0,6,0,0,0,1,1,0,0,0,0,0,0,"204020450108"
"204020450130","20402045",29,5,0,0,1,1,-13.3308000564575,33.6283988952637,2.29999995231628,9.39000034332275,36.6800003051758,8,1,0,0,0,3,2011,52,0,9,1,0,0,0,0,0,1,0,0,0,0,"204020450130"
"204020450141","20402045",21,2,0,0,1,1,-13.3308000564575,33.6283988952637,2.24000000953674,9.22000026702881,36.8300018310547,4,1,0,0,0,3,2011,34,0,5,1,0,0,0,0,0,0,0,0,0,0,"204020450141"
"204020450153","20402045",33,3,7,0,1,1,-13.3308000564575,33.6283988952637,2.07999992370605,9.27000045776367,36.7299995422363,0,1,0,0,0,3,2011,80,1,1,1,0,0,0,0,0,0,0,0,0,0,"204020450153"
"204020450164","20402045",26.5,3,7,0,1,1,-13.3308000564575,33.6283988952637,2.04999995231628,9.35000038146973,36.6399993896484,4,1,0,0,0,3,2011,45,0,7,1,1,1,1,1,0,1,0,0,0,0,"204020450164"
"204020450186","20402045",21,2,0,0,1,1,-13.3308000564575,33.6283988952637,1.35000002384186,9.51000022888184,36.2999992370605,4,1,0,0,0,3,2011,42,0,5,1,0,0,0,0,0,0,0,0,0,0,"204020450186"
"204020450197","20402045",27.5,4,0,0,1,1,-13.3308000564575,33.6283988952637,1.32000005245209,7.61999988555908,38.0299987792969,16,1,0,0,0,3,2011,24,0,3,1,1,1,0,0,0,1,0,0,0,0,"204020450197"
"204020450207","20402045",24,3,0,0,1,1,-13.3308000564575,33.6283988952637,1.39999997615814,7.55000019073486,38.0999984741211,16,1,0,0,0,3,2011,62,0,7,1,0,0,0,0,0,0,0,0,0,0,"204020450207"
"204020450231","20402045",46.5,6,1,0,1,1,-13.3308000564575,33.6283988952637,1.25,7.76000022888184,37.8899993896484,12,1,0,0,0,3,2011,37,0,6,1,1,1,0,0,0,0,0,1,0,0,"204020450231"
"204020720001","20402072",69,7,0,0,1,1,-13.3776998519897,33.6249008178711,0.0500000007450581,1.25,44.4099998474121,16,1,0,0,0,10,2010,26,0,2,0,1,2,1,1,0,0,1,0,0,0,"204020720001"
"204020720012","20402072",77,7,0,0,1,1,-13.3776998519897,33.6249008178711,0.219999998807907,1.39999997615814,44.25,16,1,0,0,0,10,2010,63,1,1,0,1,1,1,1,0,1,1,1,0,0,"204020720012"
"204020720023","20402072",78,7,0,0,1,1,-13.3776998519897,33.6249008178711,0.729230761528015,1.79461538791656,43.8600006103516,20,1,0,0,0,10,2010,23,0,1,0,1,1,1,1,0,1,0,0,0,0,"204020720023"
"204020720034","20402072",104,7,0,0,1,1,-13.3776998519897,33.6249008178711,0.0500000007450581,1.26999998092651,44.3899993896484,16,1,0,0,0,10,2010,31,0,8,0,1,5,1,1,1,0,1,1,0,1,"204020720034"
"204020720045","20402072",56,7,7,0,1,1,-13.3776998519897,33.6249008178711,0.0299999993294477,1,44.6399993896484,20,1,0,0,0,10,2010,25,0,3,0,1,2,1,1,0,0,1,0,0,0,"204020720045"
"204020720056","20402072",64,6,0,0,1,1,-13.3776998519897,33.6249008178711,0.729230761528015,1.79461538791656,43.8600006103516,20,1,0,0,0,10,2010,31,0,5,0,1,2,1,1,0,1,0,0,0,0,"204020720056"
"204020720067","20402072",53,7,0,0,1,1,-13.3776998519897,33.6249008178711,0.109999999403954,1.14999997615814,44.4900016784668,16,1,0,0,0,10,2010,24,0,3,1,1,1,0,0,0,1,0,1,0,0,"204020720067"
"204020720078","20402072",96,7,0,0,1,1,-13.3776998519897,33.6249008178711,0.729230761528015,1.79461538791656,43.8600006103516,20,1,0,0,0,10,2010,35,0,7,0,1,4,1,1,1,1,1,1,0,0,"204020720078"
"204020720122","20402072",48,5,0,0,1,1,-13.3776998519897,33.6249008178711,1.05999994277954,2.09999990463257,43.5499992370605,26,1,0,0,0,10,2010,67,0,8,0,1,4,1,1,0,1,1,0,0,0,"204020720122"
"204020720145","20402072",79,6,0,0,1,1,-13.3776998519897,33.6249008178711,1.05999994277954,2.0699999332428,43.5900001525879,16,1,0,0,0,10,2010,31,0,1,0,1,1,1,1,1,1,1,1,0,0,"204020720145"
"204020720146","20402072",58,6,0,0,1,1,-13.3776998519897,33.6249008178711,1.02999997138977,2.0699999332428,43.5800018310547,26,1,0,0,0,10,2010,63,1,6,0,0,0,1,1,0,0,0,0,0,0,"204020720146"
"204020720156","20402072",97,7,0,0,1,1,-13.3776998519897,33.6249008178711,0.939999997615814,1.99000000953674,43.6500015258789,26,1,0,0,0,10,2010,40,0,6,0,1,4,1,1,1,1,1,1,0,0,"204020720156"
"204020720178","20402072",22,5,4,0,1,1,-13.3776998519897,33.6249008178711,1.44000005722046,2.48000001907349,43.2000007629395,20,1,0,0,0,10,2010,47,0,8,1,1,1,0,0,0,1,0,1,0,0,"204020720178"
"204020720189","20402072",45,6,7,0,1,1,-13.3776998519897,33.6249008178711,1.30999994277954,2.32999992370605,43.3400001525879,20,1,0,0,0,10,2010,32,0,5,1,1,2,0,0,0,1,0,0,0,0,"204020720189"
"204020720200","20402072",47.5,7,7,0,1,1,-13.3776998519897,33.6249008178711,1.12999999523163,2.11999988555908,43.5400009155273,16,1,0,0,0,10,2010,23,0,5,0,1,2,1,1,0,1,1,0,0,0,"204020720200"
"204020720222","20402072",80,7,0,0,1,1,-13.3776998519897,33.6249008178711,1.04999995231628,2.09999990463257,43.5499992370605,26,1,0,0,0,10,2010,36,0,6,0,1,1,1,1,1,1,1,0,0,0,"204020720222"
"204021980014","20402198",43.5,5,0,0,1,1,-13.4554996490479,33.5665016174316,5.57000017166138,5.63000011444092,47.4099998474121,0,0,1,0,0,9,2010,33,0,5,1,0,0,0,0,0,0,0,0,0,0,"204021980014"
"204021980022","20402198",38.5,6,0,0,1,1,-13.4554996490479,33.5665016174316,5.96266651153564,5.99599981307983,47.751335144043,1.20000004768372,0,1,0,0,9,2010,28,0,4,1,0,0,0,0,0,0,0,0,0,0,"204021980022"
"204021980031","20402198",29,5,0,0,1,1,-13.4554996490479,33.5665016174316,5.67999982833862,5.69000005722046,47.5900001525879,0,0,1,0,0,9,2010,28,0,5,1,0,0,0,0,0,1,0,1,0,0,"204021980031"
"204021980039","20402198",33.5,5,0,0,1,1,-13.4554996490479,33.5665016174316,5.65000009536743,5.6399998664856,47.6300010681152,0,0,1,0,0,9,2010,37,0,7,1,1,1,0,0,0,1,0,1,0,0,"204021980039"
"204021980056","20402198",52,5,7,0,1,1,-13.4554996490479,33.5665016174316,6.03999996185303,6.03000020980835,47.8800010681152,2,0,1,0,0,9,2010,61,0,6,1,0,0,1,1,0,1,0,0,0,0,"204021980056"
"204021980064","20402198",52.5,6,7,0,1,1,-13.4554996490479,33.5665016174316,5.76999998092651,5.76000022888184,47.7000007629395,0,0,1,0,0,9,2010,42,0,7,1,0,0,0,0,0,1,0,0,0,0,"204021980064"
"204021980072","20402198",39,6,7,0,1,1,-13.4554996490479,33.5665016174316,5.71999979019165,5.71000003814697,47.6199989318848,0,0,1,0,0,9,2010,26,0,4,0,1,1,1,1,0,0,0,1,0,0,"204021980072"
"204021980081","20402198",42.5,5,7,0,1,1,-13.4554996490479,33.5665016174316,5.6100001335144,5.6399998664856,47.4900016784668,2,0,1,0,0,9,2010,24,0,3,1,0,0,0,0,0,1,0,1,0,0,"204021980081"
"204021980097","20402198",46,6,0,0,1,1,-13.4554996490479,33.5665016174316,4.96999979019165,5.23999977111816,46.689998626709,2,0,1,0,0,9,2010,37,1,3,1,0,0,1,1,0,0,0,0,0,0,"204021980097"
"204021980106","20402198",30.5,4,0,0,1,1,-13.4554996490479,33.5665016174316,5.21000003814697,5.40999984741211,46.9500007629395,0,0,1,0,0,9,2010,46,0,8,1,0,0,0,0,0,0,0,0,0,0,"204021980106"
"204021980114","20402198",51,5,0,0,1,1,-13.4554996490479,33.5665016174316,5.6100001335144,5.65999984741211,47.439998626709,0,0,1,0,0,9,2010,25,0,4,1,0,0,0,0,0,1,0,1,0,0,"204021980114"
"204021980122","20402198",55.5,4,0,0,1,1,-13.4554996490479,33.5665016174316,5.73999977111816,5.73999977111816,47.689998626709,0,0,1,0,0,9,2010,62,1,3,1,0,0,0,0,0,0,0,0,0,0,"204021980122"
"204021980139","20402198",24,4,0,0,1,1,-13.4554996490479,33.5665016174316,7.09000015258789,7.07000017166138,48.6500015258789,4,0,1,0,0,9,2010,27,1,3,0,0,0,1,1,0,0,0,0,0,0,"204021980139"
"204021980147","20402198",34.5,6,0,0,1,1,-13.4554996490479,33.5665016174316,7.03000020980835,7.01000022888184,48.5699996948242,4,0,1,0,0,9,2010,31,0,8,1,1,2,1,1,0,0,0,1,0,0,"204021980147"
"204021980156","20402198",49.5,5,0,0,1,1,-13.4554996490479,33.5665016174316,6.69999980926514,6.67999982833862,48.4099998474121,2,0,1,0,0,9,2010,26,0,3,1,1,1,0,0,0,1,0,1,0,0,"204021980156"
